protein_id,class,label
A0A853XAQ6,1,1
A0A8J3AN73,1,1
A0A8T9Z5B0,1,1
A0A9W5PRI1,1,1
A0A9X8XKY4,1,1
A0A9X7GAW8,1,1
A0AA95LTQ1,1,1
A0A9X6KAD1,1,1
A0A9X8QFE3,1,1
A0A9X6PME2,1,1
A0A9X9G8T7,1,1
A0A9W5Q219,1,1
A0A9X6IHJ3,1,1
A0A9Q5SJY6,1,1
A0A9X7GZL2,1,1
A0A9W3PT92,1,1
A0AA44KZX5,1,1
A0A9W7UHJ1,1,1
A0A9X6UBF1,1,1
A0A9X6R326,1,1
A0A9W7QEX8,1,1
A0A9W3YHY4,1,1
A0A9X6LES9,1,1
A0A9X7CCH1,1,1
A0A9X6LNR6,1,1
A0A9X6J922,1,1
A0A9Q5N3Z6,1,1
A0A9W7PW46,1,1
A0A9X6MPV6,1,1
A0A9W5NV36,1,1
A0A9X0JXB2,1,1
A0A9X6RPR2,1,1
A0A9X0ESH9,1,1
A0A9W3KGV1,1,1
A0A9X6UKZ0,1,1
A0A9X6FYS3,1,1
A0AAC8SHC9,1,1
A0A9X6Q8F6,1,1
A0A9X6FGI3,1,1
A0AA91ZSR1,1,1
A0A9X7E0E7,1,1
A0A9W3ZSM1,1,1
A0AA95MW72,1,1
A0A9X5AE55,1,1
A0A9X6W661,1,1
A0A9W5E444,1,1
A0A9X0G682,1,1
A0A9X7AKG3,1,1
A0AA44Q5S3,1,1
A0A9X0MAQ6,1,1
A0A9W5R1Y8,1,1
A0A9W3TGY2,1,1
A0A9X6VN81,1,1
A0A9X5C3T7,1,1
A0A9W3SXW0,1,1
A0A9X8BVT9,1,1
A0AA96T7V9,1,1
A0AAJ2RQJ9,1,1
A0AAE4TWB5,1,1
B9J3A0,1,1
A0AAI9REJ4,1,1
A0AAE6VXP4,1,1
B7HTY4,1,1
C2Y0Z4,1,1
A0AAJ1LQ08,1,1
A0AAJ1K881,1,1
A0AAP5G3B1,1,1
A0AAJ3RCS3,1,1
A0AAJ1L9J0,1,1
A0RK92,1,1
A0AAN6AZ47,1,1
B7HBD2,1,1
A0AAJ1Z9P6,1,1
A0AAE6UY45,1,1
A0AAN5XMJ8,1,1
A0AAE5MSQ4,1,1
A0AAP8F0J4,1,1
A0AAJ3U7K7,1,1
J8J4S6,1,1
Q6HC10,1,1
Q72YI6,1,1
R8HKG9,1,1
A0A448Z6M0,1,1
A0A6U5MNB7,1,1
A0A7S2YGK9,1,1
A0A7S4AEY6,1,1
A0A8J9RZT0,1,1
A0A7S0C285,1,1
A0A813JXD9,1,1
A0A955FAU1,1,1
A0AAD3D7T7,1,1
A0A0K8UWI0,1,1
A0A0K8VGL4,1,1
A0A034VNK8,1,1
A0A0A1X8Y9,1,1
A0A024UN96,1,1
A0A6V7K859,1,1
P86400,1,1
P0CC12,1,1
Q9U8D2,1,1
E4VP43,1,1
E4VP41,1,1
A0A088D9T9,1,1
A0A0K0LBZ2,1,1
A0A0K0LBY7,1,1
B8XH31,1,1
Q549D8,1,1
A0A7S0Y049,1,1
A0A396GS19,1,1
A0A2P6R4H3,1,1
A0A238BLI5,1,1
A0A2T7PGN7,1,1
A0AA85ER35,1,1
A0AA85B1U2,1,1
A0AA84Z990,1,1
A0AAE2D868,1,1
A0AA85AZB3,1,1
A0A094ZMF8,1,1
A0A183K6I9,1,1
A0A3Q0KQG8,1,1
A0A430QR46,1,1
A0A922S3T3,1,1
A0A6A4SH84,1,2
A0A6A5BZM5,1,4
A0AA88H1Q8,1,4
D2V9I4,1,4
D2VC74,1,4
A0A0P7XQZ5,1,1
A0A383WCD5,1,1
A0A2S9Z0K5,1,1
A0A6J1M835,1,8
A0A8N4QIE0,1,8
A0A8B7Y0G6,1,2
A0A142XA74,1,1
A0A1Q7QRW9,1,1
A0A1Q7N1L5,1,1
A0A1I4RF15,1,1
A0A1Q7JTL3,1,1
A0A1Q8ASY5,1,1
A0A2E7RLP0,1,1
A0A257AQD4,1,1
A0A2D5UEL1,1,1
A0A257V0U2,1,1
A0A2E8E183,1,1
A0A2M8PU88,1,1
A0A2P6WFI2,1,1
A0A317I527,1,1
A0A2V8QHT3,1,1
A0A349DJE6,1,1
A0A2V3JD83,1,1
A0A2V8H3K0,1,1
A0A2V8IPE5,1,1
A0A2V8MQV5,1,1
A0A356NDS1,1,1
A0A2V8CTA1,1,1
A0A2V8CE70,1,1
A0A2V8NQV8,1,1
A0A2V8RQP2,1,1
A0A352JTF0,1,1
A0A3M1EBM2,1,1
A0A3M2AGK3,1,1
A0A3B8HFX0,1,1
A0A3N5RXF6,1,1
A0A3M1VWZ4,1,1
A0A3M1QLM0,1,1
A0A3M1Q7U4,1,1
A0A517R4Z9,1,1
A0A521TGF2,1,1
A0A517ZL99,1,1
A0A4Z0QFI3,1,1
A0A521KAW1,1,1
A0A497EC54,1,1
A0A520XI16,1,1
A0A662DW09,1,1
A0A5C4S7Q5,1,1
A0A662CEP4,1,1
A0A522MRD3,1,1
A0A524HYG9,1,1
A0A662CLC5,1,1
A0A5C6DEM5,1,1
A0A6C1PLQ2,1,1
A0A6H1WTT0,1,1
A0A7C2SMK4,1,1
A0A7C0ZL94,1,1
A0A7C5WMP7,1,1
A0A7C2I013,1,1
A0A6L9IUH0,1,1
A0A7C4Z5A5,1,1
A0A7C0Y440,1,1
A0A7C1BYP7,1,1
A0A7C7WNE3,1,1
A0A7C0Y8B1,1,1
A0A7Y1XRT9,1,1
A0A7V8WC84,1,1
A0A7V5E7L8,1,1
A0A7W0LDP8,1,1
A0A7W1V7D7,1,1
A0A7Y2GHW2,1,1
A0A7V9ZSC9,1,1
A0A7W1R873,1,1
A0A7V9UNJ4,1,1
A0A846P185,1,1
A0A7Y3F907,1,1
A0A7Y8IQA7,1,1
A0A933SGL4,1,1
A0A8J7CGA1,1,1
A0A8T6DMA9,1,1
A0A925T2A2,1,1
A0A933CGP1,1,1
A0A925G0L5,1,1
A0A951JYK2,1,1
A0A945VW60,1,1
A0A956RMJ7,1,1
A0A954LY32,1,1
A0A967HC11,1,1
A0A938RTN5,1,1
A0A9D6FJM2,1,1
A0A967P622,1,1
A0A935EHV4,1,1
A0A958GRM7,1,1
A0A967SCK2,1,1
M1HNM8,1,1
Q7T6V9,1,1
M1HI19,1,1
Q7T6V2,1,1
M1HJR3,1,1
M1HNA5,1,1
M1ID63,1,1
M1HSX6,1,1
M1HD79,1,1
M1HJU8,1,1
M1H3L1,1,1
M1I9Q3,1,1
M1IHD1,1,1
M1HGJ6,1,1
M1HQR9,1,1
M1HM65,1,1
Q7T6V6,1,1
A0A177QA52,1,1
A0A841K6P6,1,1
A0A0A9YCB3,1,3
A0A6M2CI18,1,3
G0QTZ0,1,1
I7M086,1,1
I7MD84,1,1
A0A1J4Y427,1,1
A0A2H9PSU0,1,1
A0A2G9LWL8,1,1
A0A2T0FIT8,1,1
A0AAD9C9P1,1,3
A0A4Y9ESP1,1,1
A0A7W8S4Z6,1,1
V8NFR2,1,2
A0A4Y2H5Q0,1,8
A0A1Q9CS47,1,3
A0A2G9V5M5,1,4
A0A158PB64,1,4
A0A0L7LSL1,1,4
P40310,1,1
J7RGF3,1,1
G0V7Q5,1,1
J7RTH0,1,1
A0A0W0E5F0,1,1
A0A1X7R7X7,1,1
A0A6C1DV30,1,1
A0A8H2VK82,1,1
A0A9P6W9U5,1,1
A6ZPN2,1,1
B3LQ20,1,1
A0A1F4G9N1,1,1
A0A959TGC8,1,1
A0A1D2MCB0,1,2
A0A3L7T714,1,1
A0A9X1JPD9,1,1
A0A5N3XNH5,1,1
A0A7J8D5D5,1,1
A0A7J8D5M8,1,1
A0A7F8QDH0,1,1
A0A835P6C1,1,1
A0A8B7TR08,1,1
A0A8C0X8B0,1,1
A0A8B7SPN1,1,1
U3JWL4,1,1
A0A3M6US52,1,1
A0AAD9PQ72,1,1
A0A409Y7G6,1,1
A0A1Q9EIJ4,1,2
A0A2R5GJ81,1,1
B0WCU0,1,1
A0A1W9T247,1,1
A0A661PA34,1,1
A0A660UN67,1,1
A0A7C8EHM0,1,1
A0A7C1ITP4,1,1
A0A7C2FMY3,1,1
A0A7V2N2G4,1,1
A0A952BBI2,1,1
A0A2N6SS21,1,4
A0A233W3D6,1,4
A0A233V778,1,4
A0A233VL46,1,4
A0A233VTH1,1,4
A0A943QIE1,1,4
B0S0E6,1,4
A0A1Q9CIX3,1,3
A0A941ZGF1,1,1
A0A2P5BIB1,1,1
A0A2P5EAT9,1,1
A0A7W1MYT0,1,1
A0A5B7GCA7,1,1
A0A0K1IXX7,1,1
A0A165MT07,1,1
A0A2I8VFB3,1,1
A0A2P4NMS0,1,1
A0A371KWB9,1,1
A0A371MVY2,1,1
A0A371L0Z1,1,1
A0A384KCT5,1,1
A0A371M532,1,1
A0A371KB53,1,1
A0A371KJS6,1,1
A0A371MH30,1,1
A0A371LUN5,1,1
A0A371L0H2,1,1
A0A498EER0,1,1
A0A498E6M7,1,1
A0A6C0UR73,1,1
A0A6G3ZM24,1,1
A0A842PW04,1,1
A0A830E9C3,1,1
A0A847TXC2,1,1
A0A8J8A5G6,1,1
A0A9C7QCP0,1,1
G0HYK0,1,1
M0JBA7,1,1
M0FTX3,1,1
M0HQL0,1,1
M0FKT8,1,1
M0IL66,1,1
M0H1E4,1,1
I3R9D6,1,1
M0JYT5,1,1
V5TT63,1,1
Q5UWS9,1,1
M0IFZ9,1,1
L5NLT5,1,1
M0HY91,1,1
M0GJ68,1,1
M0FP22,1,1
M0H546,1,1
M0IIP3,1,1
A0A922HSN3,1,1
A0A9D4NTP1,1,1
A0A091DLZ4,1,2
A0A023GMR4,1,2
A0A498NDV5,1,2
A0A5B7DIH6,1,2
A0A5N4CA55,1,2
A0A6G5ADW9,1,2
A0A8J6DDI6,1,2
A0AA41MGM7,1,2
A0A953L2U5,1,1
A0A140VJM4,1,1
A0A1A8V7F2,1,1
A0A671DRY9,1,1
A0A7J8H1A7,1,1
A0A8I5ZVW6,1,1
E7F7K1,1,1
Q8C7J6,1,1
A0A1A8PHF9,1,1
A0A1A8DHL3,1,1
A0A1A8HT94,1,1
A0A1A8U420,1,1
A0A1A7Y305,1,1
A0A1A8HDE2,1,1
A0A1A7YTU8,1,1
A0A1A8IHZ5,1,1
A0A1A8PYW7,1,1
A0A1A8D0U0,1,1
A0A1A8I6P7,1,1
A0A1D8MQA1,1,1
A0A1A8AMD8,1,1
A0A1A8MZ81,1,1
A0A1A8EMT6,1,1
A0A1A7WZH2,1,1
A0A1A7WFJ7,1,1
A0A1A8G8J1,1,1
A0A1A8E698,1,1
A0A1A7YI04,1,1
A0A1A8VEE8,1,1
A0A1A8QW69,1,1
A0A1A8RW29,1,1
A0A1A8L8P6,1,1
A0A1A8H3H2,1,1
A0A2I0MMW2,1,1
A0A2I0LTA6,1,1
A0A2P5F914,1,1
A0A4Y5FB11,1,1
A0A4Y5FAW7,1,1
A0A4Y5FD36,1,1
A0A4Y5FAV9,1,1
A0A4Y5FCF0,1,1
A0A4Y5FAV6,1,1
A0A4Y5FAZ0,1,1
A0A4Y5FAU7,1,1
A0A4Y5FAT8,1,1
A0A4Y5FD48,1,1
A0A4Y5FCG7,1,1
A0A4Y5FAU3,1,1
A0A4Y5FAU2,1,1
A0A4Y5FB25,1,1
A0A4Y5FB44,1,1
A0A4Y5FAU4,1,1
A0A671EGC7,1,1
A0A5H2XXA2,1,1
A0A671DSX0,1,1
A0A6G1S2J1,1,1
A0A6G1R4B6,1,1
A0A7J8AL44,1,1
A0A7J7XB52,1,1
A0A7J8I917,1,1
A0A7J8I861,1,1
A0A7J8JUC8,1,1
A0A7J8B1A7,1,1
A0A7J8GKY0,1,1
A0A7J8GLN2,1,1
A0A7J7Z540,1,1
A0A7J8E7Z6,1,1
A0A7J7XHR6,1,1
A0A7J7Z3N1,1,1
A0A7J8FHP0,1,1
A0A7J7ZIB3,1,1
A0A7J8DX74,1,1
A0A7J8FHK4,1,1
A0A833YSK9,1,1
A0A8T1SNG8,1,1
A0A8T1SDK8,1,1
A0A9W7W9L7,1,1
B4DQJ9,1,1
A0AAD5B079,1,1
A0AAD5B158,1,1
A8K8W2,1,1
H2QRP9,1,1
G9K6X5,1,1
H2Q7N5,1,1
G9K6X4,1,1
F1RCH8,1,1
A0A8S1D939,1,3
A0A6P6AX63,1,1
A0A0L8I4S8,1,1
A0A0L8GLX0,1,1
A0A6P7T383,1,1
A0A819E696,1,1
A0A819EY30,1,1
A0A819QP50,1,1
A0A820B7K8,1,1
A0A816PBH3,1,1
A0A819UQZ7,1,1
A0A817V7N2,1,1
A0A821KAL2,1,1
A0A815BPX8,1,1
A0A815T821,1,1
A0A819LE42,1,1
A0A820AM83,1,1
A0A819G3Y6,1,1
A0A818YQ69,1,1
A0A815C0C5,1,1
A0A817Y5V7,1,1
A0A820GAF2,1,1
A0A817F7W1,1,1
A0A822B438,1,1
A0A8B8EPB4,1,1
A0A8W8K6R9,1,1
A0A8W8K4G2,1,1
A0AAE0SSE9,1,1
A0AA88XLQ8,1,1
E9H402,1,1
T1EGS2,1,1
V3ZRN1,1,1
T1EJ43,1,1
A0A210QTX8,1,1
A0A6P7SJH8,1,1
A0A7E6F3Z6,1,1
A0A8B6EBC5,1,1
A0A814SB90,1,1
K1PY12,1,1
A0A4Q3XT76,1,1
A0A6P5A321,1,1
A0A9J7LMT9,1,1
A0A9J7MZU0,1,1
A0A5E4M9B6,1,3
A0A1Q9CDJ6,1,3
A0A3D2FD67,1,3
A0A2N1U8U6,1,1
A0A0V1B812,1,4
A0A0V1KPR2,1,4
A0A0V1A4U4,1,4
A0A0V0VUF6,1,4
A0A0V1NLC0,1,4
A0A0V1KPV1,1,4
A0A0V1M514,1,4
A0A0V1D5S9,1,4
A0A0V1B807,1,4
A0A0V0WIT9,1,4
A0A0V1B805,1,4
A0A0V1B803,1,4
A0A1Y3E6R2,1,4
A0A0V1H4Z8,1,4
A0A0V1JWX5,1,4
A0A0V1JWX9,1,4
A0A0V0TA45,1,4
A0A0V1HC29,1,4
A0A0V0XGY2,1,4
A0A0V0TAC6,1,4
A0A0V1JY72,1,4
A0A1C3JPB0,1,1
A0A1Y5FSG6,1,1
A0A1Y5FER2,1,1
A0A1Y5G1M9,1,1
A0A3B1BBP9,1,1
A0A3B1A9I0,1,1
A0A520RWW7,1,1
A0A432RI04,1,1
A0A6B0YGY5,1,1
A0A7C1T7D4,1,1
A0A7Z9LP63,1,1
A0A8T6HWU9,1,1
A0A9E4B6N8,1,1
A0A9E4BNX9,1,1
A0A9E4FD40,1,1
A0A0L0D7X8,1,1
A0A8J2AZ51,1,4
E7D079,1,3
E7CZZ2,1,3
A0AAD4JRS3,1,4
A0A7C3UHK3,1,1
A0A8T7DJZ9,1,1
D7FN95,1,1
A0A9E3Q9P8,1,1
A0A8X6KLN8,1,8
A0A9D8U0K3,1,1
A0A3L7STJ9,1,1
A0A2R5GPX4,1,1
A0A7T4DIL6,1,1
A0A973R108,1,1
A0A973SKK4,1,1
A0AA96UDL1,1,1
A0A090M1T1,1,1
W7TTF6,1,1
A0A6G0UJ73,1,1
E4XI90,1,3
E4Y6G5,1,3
Q86QV1,1,1
A0A4U3A6V8,1,1
A0A6V7HQB2,1,1
A0A7S1W6T7,1,1
A0A5A8D9N4,1,4
A0A5A8CVT8,1,4
A0A5A8E6T5,1,4
A0A7R9E0Z0,1,2
A0A3M2F4J7,1,1
A0A1B6CL60,1,1
A0A2A5DWE5,1,1
A0A7V1IGQ6,1,1
A0A972U220,1,1
A0A1V4JP55,1,1
A0A643BNU8,1,1
A7SKX7,1,1
A0A1C9HJC4,1,1
A0A2G1WGV2,1,1
A0A3B1KI84,1,1
A0A3G2STZ9,1,1
A0A3G2SU61,1,1
A0A3P9BI80,1,1
A0A3R7N7D2,1,1
A0A3G2STP1,1,1
A0A3G2STW7,1,1
A0A3G2STP5,1,1
A0A3G2STN1,1,1
A0A3Q0KLI3,1,1
A0A3B5A7T7,1,1
A0A3G2SU21,1,1
A0A3B4F696,1,1
A0A3G2STK6,1,1
A0A3B4E9N2,1,1
A0A3G2SU02,1,1
A0A3G2STN5,1,1
A0A484B0Y6,1,1
A0A4E9FFF7,1,1
A0A4E9F9J6,1,1
A0A5E4M8S0,1,1
A0A5C6PAQ9,1,1
A0A5S6PVD4,1,1
A0A6G0HPL1,1,1
A0A672SEU7,1,1
A0A671ST19,1,1
A0A673J8Y2,1,1
A0A6P4YYX6,1,1
A0A6P4ZCC2,1,1
A0A6P4YJ95,1,1
A0A6P4YJ86,1,1
A0A6P8HI55,1,1
A0A6P4Z800,1,1
A0A8L7TH39,1,1
A0A8S3DUG2,1,1
A0A9J7HI61,1,1
A0A979EZ72,1,1
A0A9J7LSF1,1,1
A0A9J7LPJ3,1,1
B7Q4R1,1,1
A0AAD5AIV0,1,1
K9MYY9,1,1
K9MY28,1,1
K9N0N0,1,1
Q2MHH7,1,1
K9N0I3,1,1
Q28649,1,1
Q27S87,1,1
Q7T195,1,1
K9MZA5,1,1
Q7T196,1,1
K9MYZ4,1,1
A0A0S1M198,1,1
A0A0A7EK95,1,1
Q9R0Y1,1,8
Q9NY37,1,8
Q9R0W5,1,8
A0A5E4CC41,1,8
A0A6P8SFB8,1,8
A0A091K8W4,1,8
A0A087R9V7,1,8
A0A091QS11,1,8
A0A091PKK6,1,8
A0A093P4A5,1,8
A0A091EWK6,1,8
A0A091RHF9,1,8
A0A093JFC0,1,8
A0A091TDU1,1,8
A0A091QKZ1,1,8
A0A093F2D1,1,8
A0A093G3Z8,1,8
A0A091TIL1,1,8
A0A091RW55,1,8
A0A091IZ91,1,8
A0A093EQT8,1,8
A0A091MWN1,1,8
A0A091HGZ6,1,8
A0A093PBY8,1,8
A0A093PUD0,1,8
A0A099Z9R1,1,8
A0A0Q3LWF6,1,8
A0A0A0B327,1,8
A0A151PB64,1,8
A0A1S3AHN5,1,8
A0A1V4JUH9,1,8
A0A1S3GB88,1,8
A0A1U7SWQ3,1,8
A0A1U7QL33,1,8
A0A1U7TB04,1,8
A0A226NEV6,1,8
A0A2I0UN28,1,8
A0A2Y9HSU3,1,8
A0A2Y9KN57,1,8
A0A2Y9DVM1,1,8
A0A2U3VHY9,1,8
A0A2U3X7B0,1,8
A0A384AAF7,1,8
A0A3Q7TRH3,1,8
A0A3M0KRA0,1,8
A0A3Q7PJQ5,1,8
A0A3L8SWM7,1,8
A0A5E4CCF5,1,8
A0A6J2I5I9,1,8
A0A6J0X7V2,1,8
A0A6I9X6M9,1,8
A0A6J0A072,1,8
A0A6I9XEG2,1,8
A0A6I9HBQ8,1,8
A0A6I9II45,1,8
A0A6J2DJF8,1,8
A0A6J0SQ78,1,8
A0A6J1UMS8,1,8
A0A6J0GHD8,1,8
A0A6P9CZE4,1,8
A0A6J3CVH9,1,8
A0A6P7QQY1,1,8
A0A6P5D2U6,1,8
A0A6P3F4Q3,1,8
A0A6J3FFJ8,1,8
A0A6P3QDR5,1,8
A0A6P7XBX9,1,8
A0A6P7R3P0,1,8
A0A6P6HQD2,1,8
A0A6P3IG42,1,8
A0A6P7QXI1,1,8
A0A7E6EHC5,1,8
A0A8B7TSF6,1,8
A0A8B8XIJ8,1,8
A0A8B7JAY2,1,8
A0A835U469,1,8
A0A8B7HQB6,1,8
A0A835ZSD0,1,8
A0A8B6Y7I2,1,8
A0A8B7A2I9,1,8
A0A8J4NCQ0,1,8
A0A8J4IUB1,1,8
A0A8J4UUB5,1,8
A0A8J4I7E3,1,8
A0A8J4KYC4,1,8
A0A8C6GU82,1,8
A0A8J0T4P1,1,8
A0A8C6GUH0,1,8
A0A8J0T5R5,1,8
A0A8S9EMR4,1,8
A0A8K0BVN8,1,8
A0A8J5ZYS8,1,8
A0A8K1GL78,1,8
A0A8U0N8V8,1,8
A0A8T2KCB0,1,8
A0A8J6F165,1,8
A0A9D3WY38,1,8
A0A9F5J3A0,1,8
A0A974DTZ4,1,8
A0A9B0TPB8,1,8
A0A9X9LEG8,1,8
A0AAD1WEE5,1,8
A0A9W2VD87,1,8
A0AA97JY89,1,8
A0A9W3EQG4,1,8
A0AAD1WE29,1,8
A0AA35KV27,1,8
A0AA35KVP4,1,8
A0AA40LRJ3,1,8
A0AA35KTU0,1,8
A0A9Q0XT78,1,8
A0AAJ8ARZ1,1,8
A0AAJ6WNQ8,1,8
A0AAJ7AII7,1,8
A0AAJ7ME43,1,8
A0AAJ8DH69,1,8
D3Z0S5,1,8
W5PCY3,1,8
A0A226D7M7,1,6
A0A6P8J5U6,1,8
A0A6P8J1B6,1,8
A0A6P8J8B7,1,8
A0A0E0KHS1,1,4
A0A0E0KHS2,1,4
A0A0E0KHS3,1,4
A0A0E0KHS0,1,4
A0A1S3EEV3,1,4
A0A4S8KA49,1,4
A0A5A7NXQ3,1,4
A0A5J5ABW2,1,4
A0A6A4L6C5,1,4
A0A6A6K6M3,1,4
A0A6P6ABA0,1,4
A0A835D6N5,1,4
A0A8D7F594,1,4
A0A9E7HG60,1,4
A0A8X8WFP4,1,4
A0A9E7JXY9,1,4
A0A9E7H9F8,1,4
A0A9E7KTS8,1,4
A0AAE0DWV6,1,4
A0A9E7KW21,1,4
A0A9D3WCM1,1,4
A0A7S3TMR5,1,1
A0A9E7C1N2,1,1
A0A3D2KKA1,1,1
A0A3D0Z2A7,1,1
A0A925TY43,1,1
A0A958NDM8,1,1
A0A081NMB0,1,1
A0A081N8A3,1,1
A0A081KA14,1,1
A0A0S2SI24,1,1
A0A0F4R2S5,1,1
A0A0C3QRH5,1,1
A0A1D2X970,1,1
A0A1X9NDK7,1,1
A0A1X7AHZ8,1,1
A0A1Y1R4X0,1,1
A0A1Y0IA39,1,1
A0A7X0JU97,1,1
A0A917JJ55,1,1
A0A8T0C717,1,1
A0A944RY79,1,1
A0A945K071,1,1
A0A946HX66,1,1
A0A964QFL5,1,1
A0A9E1VBC5,1,1
A0AA37SB02,1,1
A0AAD1NQA0,1,1
A0AA37B0T3,1,1
A4CBT6,1,1
A0KMG0,1,1
D2YIE7,1,1
T0R4Z1,1,1
E8MCS1,1,1
S6BPX0,1,1
U2A178,1,1
K1INA0,1,1
E8LQ34,1,1
Q7MND5,1,1
W7QKG1,1,1
A0A7I4Y3S6,1,4
A0AA36HG04,1,4
A0A7Y3IVF9,1,4
A0A1W0X8K7,1,1
A0A6P8J6B0,1,1
A0A6P8J4D6,1,1
A0A6P8J093,1,1
A0A973GEI1,1,1
G8S3H5,1,1
A0A7M5X454,1,1
T2M5G6,1,1
A0A6S7H5M6,1,1
A0A6S7HRJ0,1,1
A0A8B7DP12,1,1
A0A1Z5J5J5,1,1
A0A1Z5JH44,1,1
A0A6U3Q5S1,1,1
A0A7S4RY40,1,1
A0A5B0T8G0,1,1
A0AAE3UR30,1,1
A0AA35W9G4,1,3
A0AA35R532,1,3
A0AA35R534,1,3
A0AA35W5P3,1,3
A0AA35R530,1,3
A0A1W4XAQ5,1,3
A0A1R2BX63,1,1
A0A1H7ACL6,1,1
A0A1I3ULA6,1,1
A0A3D0MTU3,1,1
A0A4R8MDD4,1,1
A0AA51GPI9,1,1
A0A085N5P1,1,1
A0A196SFT8,1,1
D8M6F5,1,1
D8M7K3,1,1
A0A0H4BFV6,1,1
A0A1G8Q9Z6,1,1
A0A1H8NSH6,1,1
A0A1H8FK27,1,1
A0A163XHL5,1,1
A0A164CQ27,1,1
A0A1H7IQ76,1,1
A0A1H7CYY1,1,1
A0A1H8N925,1,1
A0A1M5C3R6,1,1
A0A1I7GVV3,1,1
A0A1I4YW25,1,1
A0A1H9R9G5,1,1
A0A1I4XM08,1,1
A0A1I0G1L8,1,1
A0A2A2W6E3,1,1
A0A286AJJ9,1,1
A0A2D6FFL3,1,1
A0A2D4YVK4,1,1
A0A2G6WZL8,1,1
A0A517NA67,1,1
A0A518AU75,1,1
A0A519E9P5,1,1
A0A4R8IJC9,1,1
A0A5B1CC75,1,1
A0A5C5ZFY6,1,1
A0A5C5YXV7,1,1
A0A5C6AIG8,1,1
A0A5C5WDH6,1,1
A0A5C6DL90,1,1
A0A679IUL4,1,1
A0A839WL32,1,1
A0A8G2F8R6,1,1
A4CTC1,1,1
A0AAJ1QAS6,1,1
M5RXP2,1,1
M5TYZ1,1,1
A0A9P5QPZ2,1,1
A0A1D2RG52,1,1
A0A9D9V9Q4,1,1
A0A7S2YHP3,1,1
A0A7S0ULS7,1,1
A0A8I1LD44,1,1
A0AAD2FX06,1,1
A0A8S9Z1D5,1,1
A0A8J4WKL9,1,1
A0A8T0D5G8,1,1
A0A4D9DPY3,1,8
A0A7S2JH28,1,1
A0A091U8C7,1,1
A0AA47M9Z7,1,8
A0A0S4V2E3,1,1
A0A7S0G9C7,1,1
A0A815TGD0,1,1
A0A817TFS9,1,1
A0A818GWU3,1,1
A0A816U676,1,1
A0A818BTL3,1,1
A0AAD9BZJ6,1,1
A0A2G9TR64,1,1
A0AA36G7X4,1,1
A0A0B2V986,1,1
A0A498SDJ9,1,1
A0A4U5N3Z4,1,1
A0A4E9F6F3,1,1
A0A4E9F8F1,1,1
A0A4E9F8J2,1,1
A0A4U5N3W6,1,1
A0A5S6P8W4,1,1
A0A5S6P8U3,1,1
A0A5S6P8V5,1,1
A0A8J2Q521,1,1
A0AA39I374,1,1
A0AAF5Q386,1,1
A0A0Q9J3Y9,1,1
A0A163RAF2,1,1
A0A147KL68,1,1
A0A3S3E3E6,1,1
A0A402CGK7,1,1
A0A4V1CJJ1,1,1
A0A516NGK9,1,1
A0A4R0L3Z4,1,1
A0A558DMG1,1,1
A0A6I2ZZ58,1,1
A0A7W0CTB8,1,1
A0A7T7LLT6,1,1
A0A7Y5T7B1,1,1
A0A7Y5TDJ2,1,1
R4Z6D0,1,1
A0A1Q9CWP3,1,2
A0A1Y5FQM1,1,7
A0A1Y5FZD9,1,7
A0A1Y5G5L6,1,7
A0A2A5BVU5,1,7
A0A2S3QSH4,1,1
A0A7V8A9B5,1,1
A0A5N5THB2,1,1
A0A2C9JLY2,1,1
A0A8S3YEH4,1,1
A0A9W3B6E8,1,1
A0A9W3B697,1,1
A0AAD8EX00,1,1
A0A2A2K5Q5,1,1
A0A2G5TK94,1,1
A0A7S0QT76,1,1
A0A7C0VJY0,1,1
A0A7V5KX86,1,1
A0A7V0MI59,1,1
A0A7V2SXF8,1,1
A0A9E5Y729,1,1
A0A9D0C901,1,1
A0A9C8WQG8,1,1
A0A3R7ME38,1,2
A0A8D8FPQ6,1,2
A0A1Q9CWG4,1,2
A0A1Q9CWG6,1,2
A0A1Q9F7Q2,1,2
A0A1Q9DGV2,1,2
A0A8X6FR29,1,1
E0VE97,1,1
A0A6P6FRS3,1,1
A0A6P6FR96,1,1
A0A6P6FSI9,1,1
B9J1E4,1,1
Q632U9,1,1
Q631S0,1,1
Q67T75,1,1
Q6HCD9,1,1
V9GF01,1,1
V9G3C6,1,1
V9G4U3,1,1
A0A0N4V7Y1,1,8
A0A7E4VU83,1,3
A0A017H3T2,1,4
A0A064AC52,1,4
A0A120KNP1,1,4
A0A162IGU5,1,4
A0A2G9EJV4,1,4
A0A2D3NXR1,1,4
A0A510JF80,1,4
A0A510JLS5,1,4
A0A510K8P1,1,4
A0A510KFB5,1,4
A0A7U6LBE3,1,4
A0A7X1LL68,1,4
A0AAD0AQJ4,1,4
D6LGZ9,1,4
A0A2D5ZT25,1,1
A0A2G6J9Q4,1,1
A0A2N2JM88,1,1
A0A5B8JGD9,1,1
A0A5B8K6F2,1,1
A0A9Q3LAD2,1,1
F9QDY6,1,1
A0A8J7KX11,1,1
A0A0S8JTT3,1,1
A0A7C1Z6S1,1,1
A0A9Q0RLT1,1,1
A0A8B8EE25,1,1
A0A8B8EG87,1,1
A0A210QNE6,1,1
A0A8W8K2I9,1,1
